X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-78.55,-0.17,train,4.7646226888681037E-4,14.709111998973372,0.34781969522825507
-78.13,-0.5,train,0.0011520211796351711,30.619364677711467,0.6442325491154937
-78.5,-7.3,train,3.713051804024524E-4,12.950131637531932,0.2832999092710067
-77.45,-7.5667,train,4.754612709934529E-4,14.68610257474678,0.3472337775216775
-76.16666667,-10.11666667,train,3.8431277896399096E-4,13.272728643382505,0.29161455789917134
-76.333333,-10.183333,train,5.679611556990472E-4,16.7149163554232,0.39921482173794764
-76.3645,-11.0037,train,0.002154114161051823,66.43199630401128,0.8552077640608803
-77.369444,-11.358333,train,4.7943033746322514E-5,4.447076436174351,0.04209788898424294
-76.23333,-12.15,train,0.0020766285418086752,63.23242563811431,0.8447848538512388
-74.76667,-12.6,train,0.0016042028580392203,40.897671209401054,0.7628660459075234
-71.4167,-13.4667,train,0.0022749048883812443,72.19302782317317,0.8700774478896734
-73.383333,-13.65,train,8.116653984795877E-4,22.11027851594776,0.5171961813657516
-75.2746,-14.0908,train,0.002058615269160014,62.828856342536994,0.8422562473556362
-72.755556,-14.166667,train,0.002899672767676326,96.27346238514251,0.9258226112618928
-69.8,-14.55,train,0.002430201978420576,81.60227042972964,0.8869735876656509
-70.016667,-14.816667,train,0.00225043888807553,70.6082443452772,0.8671943256958115
-69.983,-15.95,train,0.0028490592354872466,95.4087679279522,0.9223769235271183
-69.6666667,-16.43034,train,0.003276057699088729,99.33777510053699,0.9470787734374083
-68.7667,-16.7833,train,0.0024028410866699245,79.42709524073325,0.8841649750801708
-68.43,-16.95,train,0.002035042602240116,62.058035936792535,0.8388849134472836
-68.95,-18.07,train,0.0012941948697704653,33.34721339415608,0.6868340323313601
-69.583,-18.2,train,0.0023574398853702127,77.29141013970793,0.8793496866521229
-69.866667,-19.016667,train,8.256997812936951E-5,6.198547960253613,0.07139657241323116
-64.9698,-21.4797,train,0.0013997321368232815,36.00145339622754,0.7151234765911207
-64.73,-21.53,train,3.421527896180428E-4,12.255813106945567,0.2643090879782022
-63.666667,-22.0,train,1.7843384842922187E-5,2.3282962549241084,0.015879861368382597
-63.733333,-22.266667,train,1.7354716608052588E-5,2.284114131677748,0.015448344086112287
-65.2833,-22.3833,train,0.00278308892624674,94.00455484273029,0.9176443789321238
-66.35,-24.02,train,0.0024095592623828693,79.90865877873813,0.884860998673487
-67.371389,-25.823611,train,0.00243252699551969,82.08570712736737,0.887209089351728
