X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-56.666667,-16.35,train,1.7013188353596232E-4,10.401717861966098,0.2127726248540126
-57.45,-17.883333,train,5.6282725079854476E-5,4.321461417734548,0.07609344113911842
-40.066667,-19.416667,train,3.463278851154893E-4,19.512128452851815,0.38553519978869766
-40.616667,-19.533333,train,4.831621602197711E-4,25.26981143099606,0.49308855169547816
-40.656944,-19.738889,train,6.075111129246587E-4,30.790093587433347,0.574409430268823
-40.6,-19.916667,train,8.399687628120243E-4,39.60516277412331,0.6930767845208057
-40.533333,-20.1,train,8.078997663251555E-4,38.00774998243729,0.6789192072065398
-41.776944,-20.281944,train,9.152265437409165E-4,43.00511110045102,0.7238979108215251
-47.783333,-20.333333,train,2.131410498562147E-4,12.761042456267015,0.25897233561736466
-41.906944,-20.521667,train,9.538720295736927E-4,44.62629442687046,0.7385017221330714
-47.4,-20.533333,train,7.697465076485743E-4,36.417656360738796,0.6612224815761115
-42.883333,-20.75,train,9.086453596840177E-4,42.83044261922459,0.7213308888252123
-50.85,-21.216667,train,5.682878102350768E-4,28.772347923553927,0.5502763470262227
-49.75,-21.666667,train,6.010404619230437E-4,30.462608299771468,0.5705193189418684
-47.616667,-21.916667,train,7.273696078588033E-4,34.871119543585245,0.6404210808814537
-48.266667,-22.116667,train,0.0011941784164674425,58.298858186424305,0.8134851823065992
-42.5325,-22.266667,train,0.0013847510949464212,72.87876538333776,0.8573307750377201
-42.983333,-22.433333,train,0.0012274756439575036,60.27339569122683,0.8220169395523643
-47.1,-22.433333,train,0.0011202122331700245,53.7916854730844,0.7930408624119754
-52.871389,-22.660833,train,2.3419416157848498E-4,13.757198177788975,0.2805887039841267
-45.583333,-22.733333,train,0.001019500618355317,48.344985572412,0.7615543799099163
-45.666667,-22.833333,train,0.0012236730189352056,60.077561089855855,0.8210626754986935
-44.466667,-22.85,train,0.0011284803720760983,54.39754308506157,0.7954331581924797
-43.358056,-22.942778,train,3.3773622517120237E-4,18.83598736596766,0.37806650106639506
-46.566667,-22.95,train,0.0013208093444836782,68.27011662887408,0.8439083646156145
-46.85,-23.005556,train,0.0013757918269408258,72.39599449297984,0.855521993307774
-44.317778,-23.006944,train,7.902458497296727E-4,37.51653820683665,0.6708486796067955
-51.033056,-23.059444,train,4.7156563945800485E-4,24.827317339268532,0.484754611704433
-47.966667,-23.083333,train,0.0012633098097040076,63.31481433510252,0.8307632454826388
-48.183333,-23.366667,train,0.0011633442371902776,56.32594847938274,0.8052202417551219
-46.333333,-23.483333,train,0.0014904657476810035,80.35289006234977,0.8770382047471893
-45.026389,-23.488056,train,0.0014452099949628773,77.27049596725949,0.8689587716228915
-46.706389,-23.652778,train,0.0014143677728357725,75.26196696253696,0.863150457567358
-47.4,-23.716667,train,0.0012850964701918456,65.01759690681159,0.8358694064855239
-46.316667,-23.783333,train,0.0015759626131038559,84.29684478479201,0.8909672104438844
-46.523333,-23.792778,train,0.0015309233930226175,82.35670930293087,0.8838383835426502
-49.316667,-24.116667,train,7.639292240169663E-4,36.18283439807622,0.6584398411815058
-49.838889,-24.145278,train,8.14456838697794E-4,38.201945089868126,0.6818661274065624
-47.75,-24.25,train,0.001264225970333114,63.442577264233414,0.830981132489591
-48.583333,-24.583333,train,0.0010580860874330872,50.51129497289226,0.7741473752552253
-47.543333,-24.713333,train,9.084141751667307E-4,42.78805841047257,0.721240281582832
-50.011667,-24.792222,train,0.0012211881203839038,59.51548971370499,0.8204363309099386
-50.968889,-25.215278,train,0.0010903911642802773,52.75683367021776,0.7841776683170147
-55.65,-25.25,train,3.6032055750963646E-4,20.364406455330748,0.39750747656833163
-52.021389,-25.251944,train,0.001219147687615721,59.26429341744436,0.8199203796256395
-49.051944,-25.322778,train,0.0015593100946129919,83.5563181938666,0.8883839001707747
-49.999722,-25.384167,train,0.0012332621656134018,60.85810489050934,0.8234593048762834
-51.457778,-25.395,train,0.0013904291589056845,73.29493858276331,0.8584653747659889
-49.273056,-25.428333,train,0.0014408773911745911,76.78120419518991,0.8681579693317062
-49.061944,-25.443611,train,0.001616201356225917,85.78086419643033,0.8969653597722296
-48.831667,-25.478889,train,0.0014573564252456275,78.14104194768431,0.8711779781186878
-54.588056,-25.546667,train,5.898684779500689E-4,29.93419838222517,0.5637189180115643
-54.333333,-25.616667,train,0.0010445706985416703,49.58526099414331,0.7698139441110745
-49.223056,-25.626389,train,0.0014116847819628671,74.55820671603959,0.8626331762460127
-52.1225,-25.641111,train,0.0015140428159728953,81.55710841487945,0.8810480291178329
-51.633333,-25.707222,train,0.0014072358319662532,74.13407922925201,0.8617711046808608
-54.6,-25.9,train,4.1612682888194995E-4,22.978105185890918,0.4429801356532307
-49.324444,-25.986389,train,0.0016142481347721158,85.61773003922767,0.8966819753065464
-48.855,-26.026389,train,0.002156368793641908,93.04191230082026,0.9517938836010975
-50.831389,-26.043056,train,0.00125699370261623,62.855953008929134,0.8292534470525604
-54.516667,-26.133333,train,3.451509489248394E-4,19.38822052361948,0.3845174193597273
