Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.25243E-4,17.261700318,0.22703052,0.15276541,0.113821138,0
1.28386E-4,17.503462841,0.232009766,0.150885525,0.113821138,0
1.31511E-4,17.75047264,0.236927529,0.14900564,0.113821138,0
1.33456E-4,18.002379658,0.239974019,0.147125754,0.113821138,0
1.35739E-4,18.257707937,0.24353206,0.145245869,0.12195122,0
1.3891E-4,18.505430049,0.248448201,0.143464925,0.12195122,0
1.40577E-4,18.75685324,0.25102109,0.141683981,0.12195122,0
1.42471E-4,19.011885283,0.25393216,0.139903037,0.12195122,0
1.44034E-4,19.255247817,0.256325899,0.138221035,0.130081301,0
1.46487E-4,19.501817784,0.26006725,0.136539032,0.130081301,0
1.48497E-4,19.752109515,0.263119111,0.13485703,0.130081301,0
1.51181E-4,20.006704728,0.267173606,0.133175027,0.130081301,0
1.5327E-4,20.250323542,0.27031517,0.131591966,0.130081301,0
1.55977E-4,20.51327974,0.274365199,0.129909963,0.130081301,0
1.58233E-4,20.764389894,0.277723301,0.128326902,0.130081301,0
1.60888E-4,21.003138049,0.281655658,0.126842782,0.130081301,0
1.63994E-4,21.263338843,0.286227396,0.125259721,0.130081301,0
1.6702E-4,21.511753556,0.290655786,0.123775601,0.130081301,0
1.71875E-4,21.765991469,0.297701211,0.122291481,0.130081301,0
1.76317E-4,22.009638521,0.304085525,0.120906303,0.130081301,0
1.80461E-4,22.259510051,0.309991044,0.119521124,0.130081301,0
1.82839E-4,22.513492523,0.313356382,0.118135945,0.130081301,0
1.86059E-4,22.752843953,0.317886898,0.116849708,0.130081301,0
1.91221E-4,23.016595178,0.325088744,0.11546453,0.130081301,0
1.93368E-4,23.266362931,0.328061984,0.114178292,0.138211382,0
1.95161E-4,23.518790924,0.33053409,0.112892055,0.138211382,0
1.99744E-4,23.756313475,0.336812578,0.111704759,0.138211382,0
2.02216E-4,24.017547348,0.340175524,0.110418522,0.138211382,0
2.05255E-4,24.26190915,0.344285681,0.109231226,0.138211382,0
2.09202E-4,24.510601911,0.349585523,0.10804393,0.138211382,0
2.1124E-4,24.762924388,0.352304432,0.106856634,0.146341463,0
2.1465E-4,25.018057616,0.356830308,0.105669338,0.146341463,0
2.17819E-4,25.256080492,0.361007966,0.104580983,0.154471545,0
2.20976E-4,25.519832874,0.365141559,0.103393688,0.154471545,0
2.24685E-4,25.765451237,0.369965382,0.102305333,0.154471545,0
2.27113E-4,26.014146948,0.373102457,0.101216978,0.154471545,0
2.31479E-4,26.267047334,0.378704346,0.100128624,0.170731707,0
2.33275E-4,26.522964497,0.380995604,0.099040269,0.170731707,0
2.3666E-4,26.757942048,0.385287847,0.098050856,0.170731707,0
2.38763E-4,27.019620606,0.387941079,0.096962501,0.170731707,0
2.42604E-4,27.260202753,0.392755269,0.095973088,0.170731707,0
2.43951E-4,27.50353748,0.394434341,0.094983675,0.170731707,0
2.46955E-4,27.773611406,0.398164217,0.09389532,0.170731707,0
2.49233E-4,28.022326413,0.400976378,0.092905907,0.178861789,0
2.54431E-4,28.274567736,0.407343787,0.091916494,0.178861789,0
2.57813E-4,28.504622091,0.411451229,0.091026022,0.178861789,0
