X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-55.516667,-1.916667,train,5.095555401487233E-5,7.023399516054017,0.09946914748534263
-39.583333,-3.5,train,0.0034368993463531317,96.28173790559245,0.9991469441666011
-45.266667,-3.583333,train,1.4278114818313056E-4,19.06017603652665,0.2544070788297649
-56.616667,-3.716667,train,4.273201461648264E-5,5.878074691556081,0.08411296877496077
-38.393056,-3.870278,train,0.0015070197591647233,79.57561791153125,0.9548884517816933
-40.883333,-4.05,train,0.0028077671573411896,94.40639494493291,0.9968899385774891
-39.183333,-4.216667,train,0.00223805479968081,89.70805297386534,0.9899653832811582
-38.996389,-4.305556,train,8.963471693941392E-4,61.32420650002224,0.8416582247153106
-40.7,-4.333333,train,0.0036195694351252943,97.00287824475816,0.9994140508865649
-40.666667,-5.166667,train,0.001206714791649855,72.1604760457553,0.9163532957805767
-45.25,-5.5,train,4.3716146948006093E-4,39.473883760811695,0.592965555751535
-39.319444,-5.513056,train,6.077763499893616E-4,47.78065776118031,0.7133985018850022
-38.616667,-5.9,train,5.846054562200375E-4,46.384523304928976,0.6994136896780967
-36.655833,-5.957778,train,0.0019442040640824478,86.52489424577897,0.9816389081603278
-45.15,-6.116667,train,2.942837030702492E-4,31.087545116772784,0.4539710588253749
-36.133333,-6.466667,train,0.002699013056098445,93.573254351914,0.9961106026836034
-36.983333,-6.766667,train,6.959042373362001E-4,52.02221728385193,0.7608978123754372
-35.133333,-6.833333,train,7.815518649697733E-4,56.010209285509454,0.7995050573937937
-36.916667,-6.866667,train,0.0018116513742945455,84.40319736434377,0.9758863420543494
-37.083333,-6.916667,train,0.0010917214041027746,67.94875180328607,0.894042030520985
-36.233333,-6.983333,train,0.004304595813099603,98.62926060876384,0.9998567294353208
-36.362778,-7.056944,train,0.004763684572340458,100.0,0.9999442547477536
-36.566667,-7.066667,train,0.004382147654829119,99.06749389705278,0.9998778464538642
-36.05,-7.066667,train,0.002652325196339168,93.03554460291663,0.9957187279816501
-34.966667,-7.1,train,6.187368236067198E-4,48.36033427674048,0.7197851395028353
-37.75,-7.2,train,0.0013507642228653516,75.87364814518465,0.9377960332314118
-39.383333,-7.233333,train,0.0014150743736888937,77.6398782942753,0.9455006249979728
-44.55,-7.233333,train,2.2891139485025337E-4,26.118318902147845,0.37541623986231953
-36.533333,-7.383333,train,0.0037029828338513713,97.37318763484646,0.9995064003342917
-39.7,-7.5,train,7.153560168015625E-4,53.29131572351734,0.7702720494019568
-38.094639,-8.037139,train,0.0011565997661103907,70.25776595989805,0.9072743947202996
-35.092222,-8.118611,train,0.0020781548232971124,87.53207284566902,0.9860592709635807
-38.733333,-8.316667,train,0.0011427786108241798,69.76999110369222,0.9046015207727122
-36.133333,-8.316667,train,0.0018532437518952252,85.01039181015844,0.977862801522504
-37.816667,-8.9,train,5.524039694158409E-4,44.45831041870746,0.6788381724414124
-36.483333,-9.333333,train,0.0012066614239800838,72.11753860406344,0.9163441166857642
-36.233333,-9.4,train,7.581954146418044E-4,54.570452588103095,0.7896416001370798
-35.981667,-9.557778,train,0.0011691629794510108,70.8126656775258,0.9096389648555836
-48.866944,-10.175833,train,1.2470910038560199E-4,17.21974954620469,0.22618091144186236
-40.183333,-10.45,train,2.485921853344357E-4,27.95236143317931,0.40018616568398413
-45.0,-12.133333,train,3.1471419541384104E-4,32.51140702113886,0.4764333238751135
-47.7925,-12.640556,train,3.8773760337021916E-4,36.75802527952449,0.5494273509734089
-39.326709,-14.141027,train,0.001855029666125628,85.05522758142753,0.9779439415362693
-43.933056,-14.766667,train,3.4077222164038306E-4,34.36837616014055,0.5037469896642441
-39.531218,-15.877653,train,3.859475881574859E-4,36.658663537157835,0.547765967238536
-52.295833,-15.9075,train,6.71804923684248E-5,9.378134567212465,0.12901568626002313
-44.5932,-15.70614,train,6.283484323242228E-4,48.76413180237696,0.7252685639443628
-40.33384,-17.9116,train,6.352846238205725E-5,8.867299094115985,0.12245083024314984
-40.58739,-17.53221,train,7.315630526523192E-5,10.175271322811014,0.13965199466990885
-40.58911,-17.70614,train,7.786585445563041E-5,10.75897635539009,0.14794288973326863
-43.25318,-17.57675,train,8.838034458708496E-5,12.282907543593211,0.16616588702827562
-44.50931,-3.78543,train,1.915004620096177E-4,23.049105936356348,0.32547624129470565
-45.99658,-7.420252,train,6.836954885967382E-4,51.07084472884919,0.7548197375825566
-41.44542,-14.48343,train,0.001614848348848562,81.55202492495329,0.9638589442082063
-40.54734,-9.216791,train,6.970669456572069E-4,52.107953830424066,0.7614687442103365
-42.39316,-14.13127,train,3.101715119000669E-4,32.14425059532409,0.47152013756308553
-37.04518,-6.224655,train,7.924476504782466E-4,56.28897843563167,0.8039468189282297
-42.21106,-14.17185,train,5.664010930791907E-4,45.20526539207098,0.6879494065967506
-40.69562,-12.52413,train,5.825931096401535E-4,46.29439548073221,0.6981673979399321
-35.84,-8.99,train,0.0010087886294466825,65.80449791824383,0.8743421882756713
-42.33591,-12.30885,train,9.505048116887339E-4,63.97648126315423,0.8583440694768654
-35.98121,-9.83219,train,0.001454114479487313,78.6438634181026,0.9497043798022352
-38.02614,-8.65377,train,0.0012961745436723185,74.18489514599698,0.9304071500444532
-37.87406,-4.47656,train,0.0017335187254720601,83.56758149697664,0.971683952734149
-39.29991,-6.360555,train,3.473375940109166E-4,34.99281335278982,0.5104009997170733
-34.94689,-8.00301,train,0.002410753073249123,92.27991053456438,0.9929646178723368
-39.77591,-4.58057,train,0.004247881354791999,98.19884308379122,0.9998390092727671
