X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-48.316667,-25.283333,train,0.0012892908003021982,99.86123060441248,0.9990326379507058
-51.233333,-25.216667,train,3.610539277033928E-4,74.6367777381571,0.8568332463574451
-49.90942,-25.16244,train,3.437043597247512E-4,73.24703441140406,0.8428167995007448
-48.98333,-24.72194,train,3.6886615802861805E-4,75.32346629777508,0.8627296043310448
-47.75,-24.25,train,5.741051630419785E-4,88.70520404445502,0.954530489222866
-55.42444,-24.14974,train,2.665863354190831E-4,65.43647396485872,0.76192652945736
-55.31616,-24.14917,train,2.449133810598642E-4,62.03637225895887,0.7324634052381656
-55.63664,-24.12829,train,2.0112208203699564E-4,54.941002878051584,0.6613360896650038
-49.3333,-24.1167,train,2.4396321029137192E-4,61.9379371337816,0.7310913760013229
-46.6285,-23.9441,train,0.0011385081288943768,99.30992724073987,0.9978216650012026
-64.91912,-23.93901,train,9.787524259374049E-5,20.997784297833057,0.4095760604774442
-51.95,-23.91667,train,3.156422718208826E-4,70.75424163758613,0.8171830930704904
-51.833333,-23.866667,train,3.0433838241132426E-4,69.42613092868004,0.8057123119059367
-64.72472,-23.8624,train,7.93877428459797E-5,14.569596086018509,0.34778852401861404
-46.15,-23.85,train,0.001037819621989106,99.01732384801585,0.9962542548139937
-64.82448,-23.81326,train,7.716088916564843E-5,13.77946157229948,0.33992253714601905
-51.9275,-23.80222,train,2.718113065976929E-4,66.01911724281969,0.7685299414386286
-45.4167,-23.8,train,8.587838779875734E-4,97.4755954287783,0.990179567551083
-45.91667,-23.75,train,0.0013877052390782307,99.99999328718138,0.9994305018173142
-64.66245,-23.73618,train,7.222350712704953E-5,12.109989533201102,0.3221420530754765
-56.90723,-23.69915,train,1.1748414577290547E-4,29.954284596348838,0.46872718186826223
-45.9,-23.65,train,7.230354689827535E-4,95.26315735759805,0.9796053827734776
-45.8333,-23.6333,train,5.149488992651702E-4,85.28091497836678,0.9374784296867049
-65.06667,-23.6,train,8.76294984319122E-5,17.38744944904398,0.37609437958068825
-57.11242,-23.57786,train,1.023180715929625E-4,22.940779894893794,0.4235303400829966
-46.76677,-23.45895,train,5.065570091095741E-4,84.67702166256252,0.9345890531287765
-51.9516,-23.42041,train,1.913029383188889E-4,52.784178166096126,0.642952126984637
-46.55523,-23.38748,train,4.961808837047507E-4,84.15948987471363,0.9308312046611691
-45.13194,-23.35222,train,7.43356626983978E-4,95.85714489899655,0.9817188329145718
-51.1628,-23.3103,train,2.1329088826477547E-4,57.1167817512745,0.6828112418793677
-48.61452,-23.29386,train,2.517842119289679E-4,63.25908492814524,0.7421786186204692
