Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.46938E-3,18.141738565,0.44964069,0.014634146,0.105263158,0
2.50352E-3,18.392090217,0.454164916,0.014534594,0.105263158,0
2.50577E-3,18.642667105,0.45446215,0.014435042,0.105263158,0
2.5571E-3,18.898377096,0.461192406,0.01433549,0.105263158,0
2.64243E-3,19.162620303,0.472197469,0.014235938,0.105263158,0
2.68725E-3,19.431345777,0.477887794,0.014136386,0.105263158,0
2.73811E-3,19.705156935,0.48426991,0.014036834,0.105263158,0
2.7579E-3,19.980946519,0.486731544,0.013937282,0.105263158,0
2.77766E-3,20.258712288,0.489178657,0.01383773,0.105263158,0
2.83036E-3,20.541748505,0.495648165,0.013738178,0.105263158,0
2.83939E-3,20.825687184,0.4967477,0.013638626,0.122807018,0
2.96511E-3,21.122198016,0.511818264,0.013539074,0.122807018,0
3.0743E-3,21.429628357,0.524541057,0.013439522,0.122807018,0
3.0811E-3,21.737738764,0.525322373,0.01333997,0.122807018,0
3.08882E-3,22.046620648,0.526207156,0.013240418,0.122807018,0
3.0963E-3,22.356250894,0.52706385,0.013140866,0.122807018,0
3.15861E-3,22.67211216,0.534137006,0.013041314,0.122807018,0
3.21179E-3,22.993290743,0.540089252,0.012941762,0.122807018,0
3.24429E-3,23.31771936,0.543689857,0.01284221,0.140350877,0
3.25875E-3,23.64359478,0.54528364,0.012742658,0.140350877,0
3.33179E-3,23.976773746,0.553244576,0.012643106,0.157894737,0
3.36803E-3,24.313577079,0.557143274,0.012543554,0.157894737,0
3.38528E-3,24.652104993,0.558986424,0.012444002,0.157894737,0
3.44855E-3,24.996959536,0.565682584,0.01234445,0.157894737,0
3.53538E-3,25.350497039,0.57470749,0.012244898,0.157894737,0
3.54094E-3,25.704591249,0.575279682,0.012145346,0.157894737,0
3.54146E-3,26.058736812,0.575332425,0.012045794,0.157894737,0
3.56501E-3,26.415237911,0.577744673,0.011946242,0.175438596,0
3.58799E-3,26.774037284,0.580085073,0.01184669,0.175438596,0
3.60721E-3,27.13475805,0.582031726,0.011747138,0.175438596,0
3.61618E-3,27.496375901,0.582937511,0.011647586,0.192982456,0
3.61869E-3,27.858244815,0.583190656,0.011548034,0.192982456,0
3.65678E-3,28.223923063,0.587012802,0.011448482,0.210526316,0
3.81028E-3,28.60495135,0.602062563,0.01134893,0.228070175,0
3.8496E-3,28.989911628,0.605828591,0.011249378,0.245614035,0
3.91679E-3,29.381591118,0.612181889,0.011149826,0.245614035,0
3.92274E-3,29.773865323,0.61273926,0.011050274,0.245614035,0
3.9238E-3,30.166245736,0.612838714,0.010950722,0.263157895,0
4.04559E-3,30.570804796,0.624075206,0.01085117,0.263157895,0
4.06472E-3,30.977276705,0.625810195,0.010751618,0.263157895,0
4.07679E-3,31.384955555,0.62690079,0.010652066,0.280701754,0
4.07785E-3,31.792740992,0.626996951,0.010552514,0.280701754,0
4.10709E-3,32.203450463,0.629625279,0.010452962,0.280701754,0
4.11563E-3,32.615013812,0.630389306,0.01035341,0.280701754,0
4.1323E-3,33.028243779,0.631876011,0.010253858,0.280701754,0
4.18548E-3,33.446791301,0.636579674,0.010154306,0.298245614,0
4.22512E-3,33.869302966,0.640047026,0.010054754,0.298245614,0
4.24112E-3,34.293415265,0.641437673,0.009955202,0.298245614,0
4.31616E-3,34.72503149,0.647885868,0.00985565,0.298245614,0
4.33054E-3,35.158085592,0.649108144,0.009756098,0.298245614,0
4.48209E-3,35.606294661,0.661735535,0.009656546,0.315789474,0
4.48313E-3,36.054607342,0.661820284,0.009556994,0.315789474,0
4.50334E-3,36.504941686,0.66346964,0.009457442,0.333333333,0
4.5261E-3,36.957551411,0.665316371,0.009357889,0.333333333,0
4.58462E-3,37.416012983,0.670019399,0.009258337,0.333333333,0
4.67004E-3,37.883016535,0.676766054,0.009158785,0.333333333,0
4.6861E-3,38.351626456,0.678019305,0.009059233,0.333333333,0
4.78184E-3,38.829810142,0.685388402,0.008959681,0.333333333,0
4.78535E-3,39.308345572,0.685655909,0.008860129,0.333333333,0
4.79019E-3,39.787364255,0.686023061,0.008760577,0.333333333,0
4.82766E-3,40.270130044,0.688855411,0.008661025,0.350877193,0
4.84784E-3,40.754913551,0.69036996,0.008561473,0.368421053,0
4.91997E-3,41.246910898,0.695724798,0.008461921,0.385964912,0
4.9349E-3,41.740400701,0.696821033,0.008362369,0.385964912,0
4.95983E-3,42.236383998,0.698643745,0.008262817,0.385964912,0
4.96186E-3,42.732570146,0.698791545,0.008163265,0.385964912,0
4.96771E-3,43.2293413,0.699217378,0.008063713,0.385964912,0
4.98597E-3,43.727938212,0.700542504,0.007964161,0.385964912,0
4.99086E-3,44.227024227,0.700896499,0.007864609,0.403508772,0
4.99651E-3,44.726674774,0.701304568,0.007765057,0.403508772,0
5.08552E-3,45.23522648,0.707665616,0.007665505,0.403508772,0
5.09772E-3,45.74499873,0.708527228,0.007565953,0.403508772,0
5.11469E-3,46.256468108,0.709721055,0.007466401,0.403508772,0
5.14782E-3,46.771249727,0.712036949,0.007366849,0.403508772,0
5.16952E-3,47.288201611,0.713544354,0.007267297,0.403508772,0
5.2352E-3,47.811721753,0.718058571,0.007167745,0.403508772,0
5.2539E-3,48.337111839,0.719330682,0.007068193,0.421052632,0
5.27094E-3,48.864205827,0.720484839,0.006968641,0.421052632,0
5.28435E-3,49.392640577,0.721389681,0.006869089,0.438596491,0
5.36731E-3,49.929371874,0.726924004,0.006769537,0.456140351,0
5.36977E-3,50.466349363,0.727086539,0.006669985,0.473684211,0
5.49527E-3,51.015876543,0.735244917,0.006570433,0.49122807,0
5.49578E-3,51.56545428,0.735277285,0.006470881,0.50877193,0
5.53452E-3,52.118906647,0.73774621,0.006371329,0.50877193,0
5.56501E-3,52.675407193,0.739672324,0.006271777,0.526315789,0
5.58557E-3,53.233964052,0.740963691,0.006172225,0.526315789,0
5.69143E-3,53.80310753,0.747511407,0.006072673,0.526315789,0
5.71451E-3,54.374558865,0.748916673,0.005973121,0.526315789,0
5.72545E-3,54.947103895,0.749579897,0.005873569,0.543859649,0
5.73262E-3,55.520365643,0.750013568,0.005774017,0.561403509,0
5.75072E-3,56.095437548,0.751105516,0.005674465,0.578947368,0
5.88259E-3,56.683696311,0.758917647,0.005574913,0.578947368,0
5.88269E-3,57.271964906,0.75892338,0.005475361,0.596491228,0
5.90191E-3,57.862156229,0.760041744,0.005375809,0.596491228,0
5.90712E-3,58.452868425,0.760343818,0.005276257,0.596491228,0
6.01288E-3,59.054156876,0.766395803,0.005176705,0.596491228,0
6.04958E-3,59.659114987,0.768459759,0.005077153,0.614035088,0
6.06445E-3,60.265559822,0.769290749,0.004977601,0.631578947,0
6.16468E-3,60.882027876,0.774815832,0.004878049,0.631578947,0
6.18772E-3,61.500800301,0.776067243,0.004778497,0.649122807,0
6.2386E-3,62.124660188,0.77880547,0.004678945,0.649122807,0
6.40353E-3,62.765012745,0.787454207,0.004579393,0.649122807,0
6.40917E-3,63.405929525,0.787744026,0.004479841,0.666666667,0
6.53181E-3,64.059110737,0.793947033,0.004380289,0.666666667,0
6.58075E-3,64.717185741,0.796371278,0.004280737,0.666666667,0
6.60136E-3,65.377321896,0.797383758,0.004181185,0.666666667,0
6.62092E-3,66.03941405,0.798339929,0.004081633,0.666666667,0
6.89096E-3,66.728510476,0.811088692,0.003982081,0.666666667,0
7.04218E-3,67.432728747,0.817872373,0.003882529,0.666666667,0
7.17204E-3,68.149932651,0.823503003,0.003782977,0.666666667,0
7.19382E-3,68.869314309,0.824430095,0.003683425,0.684210526,0
7.23053E-3,69.592367419,0.825982055,0.003583873,0.684210526,0
7.23088E-3,70.315455879,0.825996932,0.003484321,0.684210526,0
7.26425E-3,71.041880686,0.82739522,0.003384769,0.684210526,0
7.4066E-3,71.782540519,0.833236078,0.003285217,0.684210526,0
7.4683E-3,72.529370059,0.835705812,0.003185665,0.684210526,0
7.53245E-3,73.282615545,0.838235329,0.003086112,0.701754386,0
7.60168E-3,74.042783157,0.840920752,0.00298656,0.719298246,0
7.60909E-3,74.803692274,0.84120576,0.002887008,0.736842105,0
7.6675E-3,75.570441776,0.843432822,0.002787456,0.736842105,0
7.77456E-3,76.347897559,0.847434561,0.002687904,0.736842105,0
7.84298E-3,77.132195323,0.849938187,0.002588352,0.736842105,0
7.85994E-3,77.918189037,0.850552391,0.0024888,0.754385965,0
7.87252E-3,78.705440893,0.851006413,0.002389248,0.771929825,0
7.919E-3,79.497340662,0.852671767,0.002289696,0.771929825,0
8.03519E-3,80.300860133,0.856754141,0.002190144,0.771929825,0
8.03805E-3,81.104665025,0.856852982,0.002090592,0.771929825,0
8.0474E-3,81.909405127,0.857176367,0.00199104,0.789473684,0
8.11187E-3,82.72059225,0.859385885,0.001891488,0.789473684,0
8.13689E-3,83.534280775,0.86023393,0.001791936,0.789473684,0
8.14159E-3,84.348440075,0.860392963,0.001692384,0.807017544,0
8.21666E-3,85.170105942,0.862904457,0.001592832,0.807017544,0
8.47165E-3,86.017270851,0.871103157,0.00149328,0.824561404,0
8.58171E-3,86.875442071,0.874488764,0.001393728,0.842105263,0
8.58336E-3,87.733777667,0.874538647,0.001294176,0.842105263,0
8.65275E-3,88.599053081,0.876626685,0.001194624,0.859649123,0
8.71825E-3,89.470877865,0.878565362,0.001095072,0.859649123,0
8.83067E-3,90.353945131,0.881822482,0.00099552,0.859649123,0
8.92967E-3,91.246912274,0.884618215,0.000895968,0.877192982,0
8.98709E-3,92.145621662,0.886209421,0.000796416,0.877192982,0
9.06286E-3,93.05190804,0.888275513,0.000696864,0.894736842,0
9.21488E-3,93.973396523,0.89230837,0.000597312,0.912280702,0
9.46465E-3,94.919861026,0.898620484,0.00049776,0.912280702,0
1.01402E-2,95.933884663,0.913901732,0.000398208,0.929824561,0
1.0391E-2,96.972984486,0.918967828,0.000298656,0.947368421,0
1.23775E-2,98.210732791,0.949878787,0.000199104,0.964912281,0
1.78927E-2,100,0.986793917,0.000099552,0.98245614,0
1.78927E-2,100,0.986793917,0.000099552,1,0
