X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-71.26667,-33.01667,train,0.003607207663082815,27.13471419076186,0.5820317256264831
-71.6011,-33.0477,train,0.010140236375556534,95.93403537206841,0.9139017319405079
-71.61667,-33.61667,train,0.002170620485264005,15.133283311867553,0.4084046545476102
-70.89642,-33.88883,train,0.002006095982968038,13.872538111092316,0.38439182769138613
-72.68333,-35.98333,train,0.0060128845089931215,59.054231201666525,0.7663958034106106
-72.98092,-36.8915,train,0.00847164909206208,86.01726783451643,0.8711031570621828
-73.22,-37.28,train,0.006164680546229017,60.882042545767966,0.7748158319082217
-73.35996,-37.53866,train,0.007532454857531561,73.28266888225504,0.8382353287060926
-73.12812,-37.66237,train,0.017892672094213045,99.99999094667291,0.9867939172691552
-72.98196,-37.79777,train,0.012377483045800055,98.21072222717808,0.9498787873925219
-72.72,-37.8,train,0.0053697748888915505,50.466370770002285,0.7270865389754435
-71.84593,-38.17637,train,0.005235201422160789,47.811761709640614,0.7180585706158467
-72.61314,-38.64962,train,0.003541455634410112,26.055763630675358,0.5753324254579568
-72.6,-38.7333,train,0.0032117858280404144,22.993265546609102,0.540089251646924
-71.77333,-39.12778,train,0.0057326174784795274,55.52016404031748,0.7500135675931113
-71.24047,-39.1479,train,0.0038102828756877358,28.604979504261195,0.6020625633670906
-71.7,-39.25,train,0.004483126812921205,36.05323348830837,0.6618202842358063
-71.58838,-39.35971,train,0.005882587624746808,56.68368571523519,0.7589176473626414
-71.76328,-39.37535,train,0.0074682953956371175,72.52931432684095,0.8357058122803126
-73.11667,-39.63333,train,0.006403525566536641,62.764995531760455,0.7874542070138545
-73.3,-39.68333,train,0.007842977634117412,77.13216820291197,0.8499381866314972
-71.61728,-39.82043,train,0.008216658667217797,85.17009135425997,0.8629044572683693
-73.15,-39.85,train,0.008830672666618583,90.3539691835533,0.8818224820750222
-72.4,-39.85,train,0.007601676125301501,74.04274061156731,0.8409207518019968
-71.71619,-40.14131,train,0.010390998227413222,96.97297714192263,0.9189678284156592
-71.6794,-40.17193,train,0.009464645024907587,94.91984217366239,0.8986204840992216
-71.49447,-40.62746,train,0.00717203903533689,68.1499273232613,0.8235030031235944
-71.65805,-40.62861,train,0.008987093882155345,92.14566809653222,0.8862094214258451
-71.9867,-40.71025,train,0.00906286377506358,93.05193092302599,0.8882755130711183
-71.80008,-41.04262,train,0.008583355955929895,87.73167392801594,0.8745386470229132
-72.25,-41.1,train,0.003922742052107553,29.774624952065373,0.6127392602367803
-73.05,-41.1167,train,0.0047901868291553755,39.787050433963664,0.6860230610183613
-73.39679,-41.20885,train,0.007859937140962742,77.91805653786604,0.8505523905746721
-71.48766,-41.26081,train,0.0036186891312755456,27.85811957022914,0.5831906562630849
-71.61294,-41.28661,train,0.005284347507464934,49.392542356109274,0.7213896810334571
-71.75248,-41.3474,train,0.00813688524598662,83.53412616724077,0.8602339301526324
-71.51444,-41.35656,train,0.005534523665511081,52.11897354955552,0.7377462095436276
-73.37,-41.53,train,0.006049581112185157,59.65916034536881,0.7684597589926289
-73.8161,-41.8996,train,0.005725450305273377,54.94712830246857,0.7495798967104419
-71.60954,-42.09565,train,0.002830362164003936,20.541816549786155,0.49564816525971334
-73.64231,-42.32543,train,0.005714513344775319,54.37473391385605,0.7489166733766484
-72.39257,-42.34563,train,0.008038048911997471,81.10435924116966,0.8568529821583031
-74.09628,-42.58998,train,0.005495271803875288,51.017820405153984,0.735244917366024
-73.49971,-42.61398,train,0.0048478350727955205,40.75479518492135,0.6903699596492099
-71.65129,-42.61652,train,0.0032587541967223294,23.643613923751456,0.5452836395191158
-74.05781,-42.69701,train,0.00536731296777757,49.93001969097044,0.7269240036083681
-73.5307,-42.84332,train,0.004985969122838672,43.72791426074428,0.7005425035596231
-73.70697,-43.11691,train,0.0048276578906603805,40.270102867138355,0.6888554114081397
-74.15194,-43.19043,train,0.0043305410174059485,35.15808860097771,0.6491081443739458
-74.11667,-43.35,train,0.003656782482940676,28.223929226326597,0.5870128019294956
-73.02223,-43.85345,train,0.0040647190865947145,30.977257297075795,0.6258101947625141
-72.22,-44.26,train,0.005270939880007432,48.8642021153004,0.7204848387167743
-72.40833,-44.575,train,0.004132299666686426,33.02823551654306,0.6318760114107109
-73.667,-45.883,train,0.0020956061155571067,14.70613101164104,0.3975745174054459
-73.45,-46.43,train,0.001917617033636326,13.27787420575884,0.37107752325257526
-74.01582,-46.67141,train,0.0013447256126296594,9.898855618627692,0.2776185626801796
-73.89926,-46.71386,train,0.0014062955306014756,10.384530824898453,0.2882949761962671
