Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Background points,elevation contribution,max temperature of warmest month contribution,mean diurnal range contribution,min temperature of coldest month contribution,precipitation of coldest quarter contribution,precipitation of driest quarter contribution,precipitation of warmest quarter contribution,precipitation of wettest quarter contribution,precipitation seasonality contribution,temperature annual range contribution,elevation permutation importance,max temperature of warmest month permutation importance,mean diurnal range permutation importance,min temperature of coldest month permutation importance,precipitation of coldest quarter permutation importance,precipitation of driest quarter permutation importance,precipitation of warmest quarter permutation importance,precipitation of wettest quarter permutation importance,precipitation seasonality permutation importance,temperature annual range permutation importance,Training gain without elevation,Training gain without max temperature of warmest month,Training gain without mean diurnal range,Training gain without min temperature of coldest month,Training gain without precipitation of coldest quarter,Training gain without precipitation of driest quarter,Training gain without precipitation of warmest quarter,Training gain without precipitation of wettest quarter,Training gain without precipitation seasonality,Training gain without temperature annual range,Training gain with only elevation,Training gain with only max temperature of warmest month,Training gain with only mean diurnal range,Training gain with only min temperature of coldest month,Training gain with only precipitation of coldest quarter,Training gain with only precipitation of driest quarter,Training gain with only precipitation of warmest quarter,Training gain with only precipitation of wettest quarter,Training gain with only precipitation seasonality,Training gain with only temperature annual range,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission
Leopardus_guigna,57,3.7289,3.9646,500,0.9929,10045,0.3709,13.7079,0.0369,32.4498,41.1041,0.2632,2.4722,0.0000,8.6467,0.9485,1.7830,20.8924,0.0775,8.4575,66.2818,0.1662,1.4978,0.0000,0.8361,0.0077,3.7051,3.6562,3.7248,3.7103,3.6784,3.7293,3.7258,3.7289,3.7250,3.7280,0.1659,1.9360,0.3483,1.1590,1.1555,0.2420,0.2942,0.2454,0.0403,0.4590,5.4883,0.0141,1.0000,0.0117,0.0450,0.0000,5.0000,0.1346,0.0242,0.0000,10.0000,0.2859,0.0187,0.0175,9.9649,0.2776,0.0188,0.0000,15.1333,0.4084,0.0159,0.0877,10.3846,0.2883,0.0185,0.0175,9.9649,0.2776,0.0188,0.0000,0.9157,0.0095,0.0469,0.0000,5.1318,0.1389,0.0240,0.0000
