X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-69.731,-17.3174,train,0.004865592672590871,94.49654766433807,0.9708298595971697
-69.9702,-17.1735,train,0.005042073455517092,95.97662150483492,0.9743398004321229
-70.3969,-17.1021,train,0.005179043715777129,96.49452338140078,0.9767701266625642
-69.727,-16.7103,train,0.002902035239148244,67.47469505076441,0.878541596251565
-69.6986,-17.1361,train,0.004045443656891084,85.1052024135223,0.9470714532100095
-70.4607,-15.2579,train,0.0020222770485540673,48.648257564710335,0.7698636026927637
-69.8054,-16.9299,train,0.003606130374534282,79.75407959793134,0.9271733504295161
-69.4844,-16.9168,train,0.0028813096345506836,66.31763800770098,0.8766990687137338
-71.246,-15.9354,train,0.0016437317629580612,37.26643203726399,0.6970201266600973
-72.6862,-15.4336,train,0.0027583654726053477,62.920883540943024,0.8651799742139046
-72.715,-14.9895,train,0.0033476275180179898,75.23376887271532,0.9121288666246654
-72.6664,-15.1229,train,0.002867613409231251,65.45468776573014,0.8754661476074835
-73.8653,-14.0788,train,0.0010284541196749872,25.51771696879275,0.5262712937845524
-71.2041,-13.7436,train,0.00265853086828905,61.29709732889038,0.8550388765068541
-72.9691,-13.5966,train,3.982507483224151E-4,16.03834115036179,0.2512193883337328
-75.7833,-12.3333,train,0.0019292815822684617,45.67832675159149,0.7537791938786393
-76.0167,-12.1167,train,0.002880828400590259,66.02967504694308,0.8766559561098664
-75.9478,-12.0689,train,0.002409443516248411,55.47404700225825,0.8262851618464127
-75.6997,-11.8243,train,0.00159441414589246,36.12695003681245,0.6859685436238454
-76.9545,-10.2239,train,0.0020905908117465686,50.091190892920025,0.7810057150701011
-75.6833,-10.2167,train,1.280331523103876E-4,7.719525187163494,0.0888153204386859
-76.95,-12.3167,train,3.312026688487548E-6,0.4050528712640761,0.002403129559225392
-71.2333,-14.9833,train,9.091472666454224E-4,24.039497108718315,0.4833812016264726
-72.7,-15.9333,train,0.0012314731894408452,29.329305148667718,0.5912304255378316
-69.4833,-16.4833,train,0.0017909521785936947,40.87160965000813,0.727750721620819
-70.45,-17.3167,train,0.003788308077856652,82.73187147174478,0.9362009075403899
-68.1167,-17.1333,train,0.001240167033186328,29.823438566402285,0.5938039328386628
-69.3667,-18.4333,train,0.004612317592176468,91.6529801954896,0.9649373215307435
-67.2333,-20.0833,train,0.0014944438785067095,34.108477923625834,0.6623139698813723
-67.8833,-22.15,train,0.003130648140146543,71.38851553892339,0.8971269183265541
-66.05,-21.95,train,0.002955708014065722,68.94335779721993,0.8831861943911762
-66.3,-23.0667,train,0.003940126241001724,83.5114010629439,0.9428630701838692
-66.7167,-25.2167,train,0.0039636543851271425,84.30284017295514,0.9438313571537421
-67.65,-26.65,train,8.592694531570786E-4,23.11159006370932,0.4643189087057603
-65.8,-26.5,train,0.0015800901832255117,35.65005687506077,0.6826837842281461
-65.8,-35.9833,train,4.9506844650928E-5,3.3505525323906977,0.03532521627184748
-69.8167,-38.2333,train,2.7346490132607504E-4,11.98059803577623,0.18017024087114175
-69.0667,-19.4,train,0.0025851238983578308,60.51069522580736,0.8470987811886468
-69.3167,-18.9333,train,0.004603797622554854,90.73128555702124,0.9647196340071345
-65.25,-22.867,train,0.0029028495663159706,67.76502280883977,0.8786134259025354
-66.943,-26.583,train,0.0014180956969770616,32.35322740429228,0.6430557191763406
-66.533,-23.767,train,0.00434322987744155,88.91662278830395,0.9573675356365703
-65.85,-22.283,train,0.002398521392891448,55.23308411745476,0.8249013604186568
-67.02,-26.732,train,0.002583345257741429,59.99347479265911,0.846901090838119
-65.55,-22.95,train,0.0031244331770350136,71.07570424141088,0.8966614107250216
-65.767,-22.117,train,0.0019088893095094248,45.101332600106645,0.7501045362874351
-65.533,-23.733,train,0.0019093490458209775,45.292140442302156,0.7501879812979777
-66.067,-24.067,train,0.0046443785216863775,92.11757347337918,0.965744517947791
-66.8,-22.483,train,0.004874687671784833,94.98374854817835,0.9710219532358007
-66.783,-22.55,train,0.004695772865883495,93.05271114085812,0.9669998802023125
-66.65,-22.233,train,0.004655198175915684,92.5830362265733,0.9660127085364261
-66.7,-23.717,train,0.003949414830575282,83.90649440437973,0.9432473149567941
-66.6,-22.7,train,0.005367730235744082,97.03128874664206,0.9797456866408469
-66.067,-24.3,train,0.0037665404898473815,81.97763535202125,0.9351840296330639
-66.7,-22.833,train,0.004545677028260616,89.81360712441098,0.9631981428703279
-66.533,-22.483,train,0.002009220442816064,48.125865420174875,0.7676703807741276
-66.717,-23.0,train,0.003671362539695089,80.48822978977036,0.93054395899656
-65.467,-22.167,train,0.0021069760397018043,50.93272380423069,0.7835969621916485
-67.357,-25.752,train,0.0032252785603284115,74.235603356831,0.9039612510272299
-69.824,-35.802167,train,4.507177615881705E-4,17.778790993974432,0.27922186481264033
-68.310776,-35.446579,train,3.088082392502173E-4,13.134944662179693,0.20095158303149663
-69.439,-36.79,train,7.160205504375263E-4,21.26716562148002,0.40557047324384377
-69.371,-38.284,train,5.083788695666233E-4,18.70511226502508,0.3087901546657209
-69.655,-38.252,train,6.50744651431671E-4,20.51596019206252,0.37670380303119533
-69.655,-38.387,train,3.811264119140335E-4,15.37768370928877,0.24184639815717957
-70.416667,-32.466667,train,0.0011642554191224515,28.00288393789513,0.5707746993917262
-70.633333,-32.516667,train,8.788924876430085E-4,23.50441837428426,0.47190095458152415
