X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-47.77,-12.55,train,0.0014545060757971057,88.51852608171463,0.9399689342158447
-55.75,-15.43,train,0.0018145552894877914,90.9073055982357,0.9700791031221216
-50.17,-16.42,train,6.645614917358697E-4,56.962833447764275,0.7234064938496108
-57.7,-16.75,train,0.001412501541575687,87.70761898859203,0.9348888736039953
-52.92,-18.11,train,7.951365782687187E-4,68.54400868676812,0.7851311920678887
-56.6333,-18.9667,train,0.0012058800418430803,83.53190867468217,0.9029055569501296
-55.8,-20.47,train,0.0013654154534504489,87.32683996951764,0.9286814827351653
-51.6783,-20.7511,train,9.972588867300932E-4,78.75525558814014,0.8546506713304128
-55.17,-21.63,train,5.141421357304197E-4,42.593971616362104,0.6300205756738999
-59.3,-23.1,train,7.972347411796495E-5,5.016682437806919,0.14288101447267543
-57.67,-25.25,train,4.7061813589726015E-4,37.77189568531421,0.5975305597012728
-57.5725,-25.5075,train,5.698985964583577E-4,47.97500950607859,0.6678392418920929
-55.5667,-27.0167,train,1.3058490888186075E-4,8.451225779650464,0.22317508679389075
-45.5,-6.333333,train,2.27330230734017E-4,17.37080363409421,0.35573017073384827
-44.35,-7.333333,train,2.4077275772703223E-4,18.38340181613118,0.3722632409525931
-48.35,-9.8,train,3.271133982920292E-4,24.98718555372629,0.46879642496345
-45.766667,-10.133333,train,6.873976932135309E-4,58.811685837262985,0.735355970506445
-48.333333,-10.166667,train,0.0011344212232873884,81.51077762824352,0.888516173965666
-44.966667,-12.35,train,8.147717572913377E-4,69.75544360924822,0.7931373901481744
-48.0,-12.666667,train,0.001219612645547249,84.01734075612892,0.9054502228999021
-47.05,-12.783333,train,5.958582257269858E-4,50.472614755041725,0.6841032842418766
-65.116667,-13.616667,train,3.817118023985842E-4,29.784121416182167,0.5220258834142912
-45.5,-14.166667,train,0.001028533917791213,79.3805737798458,0.8631812969258328
-60.928611,-14.555556,train,5.288387989315817E-4,43.61037385114045,0.6403881422663764
-52.333333,-14.683333,train,2.706402877081643E-4,20.434194499500016,0.40749482899818945
-45.766667,-15.1,train,2.8208083119090526E-4,21.270775970035903,0.42046008065128804
-44.316667,-15.116667,train,4.0206679659448663E-4,31.512651760280278,0.5404757452697777
-55.666667,-15.166667,train,0.0014381330474137646,88.08408938684582,0.9380376923737688
-56.083333,-15.583333,train,0.0023131340400455486,93.80876347134476,0.9885916273499172
-57.016667,-15.65,train,0.0014586898650052406,88.64535834812274,0.9404526917704477
-48.05,-15.816667,train,9.408772604044249E-4,75.76107620315666,0.8379058470392987
-46.5,-15.833333,train,9.255930140091326E-4,74.4636128289136,0.8330430805801604
-48.566667,-16.1,train,8.636249892761154E-4,71.7472105861888,0.8117865317517096
-48.05,-16.466667,train,7.929655845116243E-4,68.30575955587678,0.784227164548024
-42.00592963,-16.82986131,train,1.4936440018081207E-4,9.888741395665013,0.25088161930213215
-52.633333,-18.766667,train,6.606880342763395E-4,56.52131984457392,0.7213267679069262
-56.708333,-19.622778,train,6.079433104382268E-4,51.42903115762326,0.6914006701562672
-56.615833,-20.086111,train,0.0012546228890793535,84.75890881978803,0.9116399844020989
-46.5,-20.25,train,2.5872773646789984E-4,19.789005793616358,0.3936863186922419
-51.466667,-20.85,train,9.393166337574796E-4,75.57279394524413,0.8374158882024155
-56.683333,-21.05,train,8.903326527668809E-4,73.00067006350532,0.8212610429609838
-50.416667,-21.2,train,7.47352060975459E-4,64.7596832421892,0.7643284954066057
-58.033333,-22.1,train,5.26372134764386E-4,43.43447087464642,0.6386685796744869
-58.116667,-25.066667,train,4.4452262563551235E-4,35.02740822174866,0.5766980715256727
-63.833333,-14.0,train,4.551980101252458E-4,35.89192135250499,0.5853476730713594
-64.86695,-14.563,train,2.8985627830889965E-4,22.09230315971318,0.4291094660487972
-64.877699,-14.837869,train,1.6316305609867548E-4,11.238315386702393,0.27060780601865664
-44.0514,-15.1514,train,3.7268054438289197E-4,29.029681553926082,0.5136044026057356
-51.603889,-22.018333,train,3.779297950474057E-4,29.544707944320002,0.5185171236391621
-50.709167,-21.331389,train,7.544796028322054E-4,65.284985805157,0.7675547215224838
-51.64,-21.401389,train,7.343883619454207E-4,63.232751747542956,0.758345356172083
-50.33111,-19.01942,train,5.725898814048413E-4,48.26084748621414,0.6695635544494181
-56.03956,-15.45134,train,0.0015767043705991013,89.75260372045581,0.9526038543264693
-55.3,-20.3,train,4.910017902812829E-4,40.03747452011025,0.6130873771937387
-54.61667,-16.48333,train,8.16738812375699E-4,69.89050098194105,0.7939228254468592
-51.883,-19.566,train,8.83496258670746E-4,72.77311903502226,0.8188822422161429
-51.533,-19.816,train,6.771976008010318E-4,58.06055644036703,0.7300837397760399
-56.1297,-16.78354,train,0.004287269275313629,99.9999745750768,0.9997492916301947
-56.32413,-16.76915,train,0.00427504826871288,99.57125380270557,0.9997432957112761
-56.27329,-16.58249,train,0.0030857214797236987,96.57716215384063,0.9974394347268147
-55.98307,-16.8035,train,0.004195786904771643,98.72008221780945,0.9997007708574623
-56.36169,-16.7796,train,0.0029284476770334304,95.96399500639166,0.9965292093427829
-56.36371,-16.62292,train,0.0031669813940854805,97.2048690569106,0.9978118024539652
-56.44583,-16.88011,train,0.0029018140552858666,95.67122035242527,0.9963457545824299
-56.03644,-16.85348,train,0.004236640083767902,99.14376917834008,0.9997235021591993
-56.14884,-16.64916,train,0.00285315331087275,95.38101411321921,0.9959851682979266
-47.24,-15.814,train,8.005829645976445E-4,68.78364735749174,0.7873824970449863
