X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-69.66568,-38.39645,train,5.400777811320413E-5,5.843389502692192,0.10285911905287892
-69.62903,-38.2572,train,5.2828655214083086E-5,5.7010717677814595,0.10073060069007955
-69.41138,-38.11523,train,7.204997989099036E-5,7.780879429178251,0.13480707851739726
-55.42444,-24.14974,train,1.0805328627825246E-4,11.941835130804046,0.1951992685888596
-72.64199,-51.1773,train,3.7639886872860046E-4,34.6927428778106,0.5306794619851143
-69.5,-50.11,train,2.7397256255066153E-4,27.203826792609057,0.4234063873314219
-69.5,-49.57,train,2.7026808727881644E-4,26.995395727644873,0.4190975787126937
-72.56,-48.97869,train,1.2980103054007213E-4,13.892359271380844,0.22961754774871124
-71.85272,-46.3037,train,1.9019145347796203E-4,19.67015169568748,0.31766744062223495
-69.2,-45.9,train,1.2396596982192526E-4,13.4296592850504,0.22053006208070358
-71.83843,-45.5271,train,9.794697149844442E-5,10.755224549780795,0.17868565314794937
-68.99,-45.51,train,9.836207366296907E-5,10.803314820719788,0.17937055171678107
-65.3,-43.25,train,2.2263336724730626E-4,22.804111158258586,0.36073640389512085
-65.933333,-41.15,train,1.779766661300002E-4,18.49681462709837,0.3007097544712536
-71.31,-41.02,train,2.8654077469063814E-4,28.108959611900204,0.4377881773375789
-71.47,-40.15,train,6.90896729477612E-5,7.5242125503247435,0.1296442791044996
-71.0,-40.0,train,3.029151850865656E-4,29.323432284123832,0.45598863200148654
-71.07,-39.95,train,2.8109895217852236E-4,27.757449015421802,0.4316056736187627
-66.78,-39.13,train,2.253095339200875E-4,23.041560023442706,0.36416541377773803
-62.8,-39.0,train,3.1316539654038046E-4,29.99726250306706,0.46708084376145054
-62.93333,-38.7,train,2.7231308860929036E-4,27.111737878011855,0.42148015940222694
-70.9908,-38.58159,train,9.848134737810181E-5,10.81713264063665,0.17956724194653695
-68.36,-38.18,train,1.9183895512355788E-4,19.893577458861976,0.3199229578830953
-61.8,-38.15,train,2.634965618978967E-4,26.430811588928776,0.41113797909156513
-62.03333,-38.05,train,2.662168005419673E-4,26.6859455098953,0.41434851062696354
-65.53,-38.02,train,1.5194290067902254E-4,15.844935194275822,0.26314777654978794
-58.04946,-38.00447,train,8.492211049368449E-4,62.82131404545227,0.8185410602434092
-65.55,-37.95,train,1.5191283860800675E-4,15.842397142032626,0.26310325652381705
