Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Background points,elevation contribution,max temperature of warmest month contribution,mean diurnal range contribution,min temperature of coldest month contribution,precipitation of coldest quarter contribution,precipitation of driest quarter contribution,precipitation of warmest quarter contribution,precipitation of wettest quarter contribution,precipitation seasonality contribution,temperature annual range contribution,elevation permutation importance,max temperature of warmest month permutation importance,mean diurnal range permutation importance,min temperature of coldest month permutation importance,precipitation of coldest quarter permutation importance,precipitation of driest quarter permutation importance,precipitation of warmest quarter permutation importance,precipitation of wettest quarter permutation importance,precipitation seasonality permutation importance,temperature annual range permutation importance,Training gain without elevation,Training gain without max temperature of warmest month,Training gain without mean diurnal range,Training gain without min temperature of coldest month,Training gain without precipitation of coldest quarter,Training gain without precipitation of driest quarter,Training gain without precipitation of warmest quarter,Training gain without precipitation of wettest quarter,Training gain without precipitation seasonality,Training gain without temperature annual range,Training gain with only elevation,Training gain with only max temperature of warmest month,Training gain with only mean diurnal range,Training gain with only min temperature of coldest month,Training gain with only precipitation of coldest quarter,Training gain with only precipitation of driest quarter,Training gain with only precipitation of warmest quarter,Training gain with only precipitation of wettest quarter,Training gain with only precipitation seasonality,Training gain with only temperature annual range,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission
Leopardus_munoai,53,3.2895,3.5708,500,0.9900,10043,6.4997,0.8225,0.1876,1.6887,0.4745,18.6066,0.3079,0.1740,45.7754,25.4630,5.3840,4.3091,0.6545,18.4363,7.9829,1.1187,0.1328,1.3866,55.7378,4.8572,3.2572,3.2784,3.2843,3.2501,3.2772,3.2879,3.2864,3.2867,3.2018,3.2866,0.4869,0.5908,0.3229,1.5178,1.4349,1.2830,0.7517,1.2174,2.1892,1.0749,5.9389,0.0219,1.0000,0.0130,0.0830,0.0000,5.0000,0.1073,0.0437,0.0000,10.0000,0.2241,0.0329,0.0000,13.2685,0.2831,0.0286,0.0000,21.5324,0.4202,0.0213,0.0943,13.5364,0.2887,0.0283,0.0189,13.2685,0.2831,0.0286,0.0000,1.1304,0.0150,0.0796,0.0000,7.2635,0.1595,0.0377,0.0000
